,Datetime,Text,user,retweets
47,2020-03-23 00:11:34+00:00,Lost Sense of Smell May Be Peculiar Clue to Coronavirus Infection https://nyti.ms/2WB21rx. Indeed. Worldwide reports of #ANOSMIA loss of sense of smell and #COVID19 infection. Isolate yourself if you have lost your sense of smell even with no other symptoms.,Bluesleep,1
48,2020-03-23 00:10:24+00:00,"NEW: Several months before the coronavirus pandemic began, the Trump administration eliminated a key American public health position in Beijing intended to help detect disease outbreaks in China, ",GSarafan,9
49,2020-03-23 00:09:37+00:00,Coronavirus in NY: De Blasio announces stricter rules on public gatherings https://nypost.com/2020/03/22/coronavirus-in-ny-de-blasio-announces-stricter-rules-on-public-gatherings/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypmetro hey Mr Mayor these imbeciles NEED you to be Draconian! @NYCMayor use an #IronFist these morons need one,joemoe79,0
50,2020-03-23 00:04:56+00:00,"How about at lunch, in a meeting, in the locker room, or while he was walking up to cast the only vote against the coronavirus bill?",rosslevinemd,0
51,2020-03-23 00:04:49+00:00,"I have a lot of MD friends all over the East and West coasts on the front line. These are the kind of messages I get now, besides ones saying they have or likely have COVID-19 #coronavirus ",UntappedMich,0
52,2020-03-23 00:04:10+00:00,Watching #TheRosieODonnellShow Give #WithMe to the Actors Fund and the marvelous #chitarivera is talking from home #StayAtHome #StayHome #COVIDIOT #coronavirus #QuedateEnCasa #EsteVirusLoParamosUnidos – at 101 sherman ave,CuBCNYlondon,0
53,2020-03-23 00:03:36+00:00,Somebody please beep Buffy because in the immortal words of Vampire Willow “Bored Now”! @SarahMGellar @alydenisof #coronavirus #apocalypse2020 #BuffyTheVampireSlayer #Buffy #Borednow,tiffanyrose1984,0
54,2020-03-23 00:03:01+00:00,michael bay has finally found his coronavirus movie ,youneedabath,0
55,2020-03-23 00:02:42+00:00,Welcome to the 'LOCK DOWN' #coronavirus pic.twitter.com/RAC4RdWfeB,ScooterCasterNY,0
56,2020-03-23 00:02:38+00:00,NEW YORK never sleeps! We are just hitting #PAUSE (Policies to Assure the Uniform Safety for Everyone) #StayAtHome #SelfDistancing #coronavirus #coronavirusny BE SAFE ALL,iamloeyfelipe,0
57,2020-03-23 00:02:12+00:00,"Just curious: do any of the Trump-loving evangelicals out there maybe, just possibly, see #coronavirus as a sign from God that He is not happy with our commandment-breaking president who proclaims himself “the chosen one”?",RetroManNYC,0
58,2020-03-23 00:00:14+00:00,"Hello Julia, Looking forward to seeing you in the future...I’m not so happy about what’s killing us... coronavirus is such a silent killer, just like the people that created it... I loVe you, always and forever... You are so beautiful and intelligent... Josephpaul Inc. Ins... – at Glen Oaks Oval",Joseph52Russo,0
0,2020-03-24 23:40:28+00:00, I know someone who tested positive for Coronavirus &amp; his job made him go home early but they also told him not to tell anyone............. ,JohnTheFame,109
1,2020-03-24 23:39:57+00:00,Huge thank you to all the @cvpayne @LizClaman viewers for joining me these last few days amid the #coronavirus pandemic @FoxBusiness I promise they will return soon #crazytimes #markets #breakingnews #history,cherylcasone,6
2,2020-03-24 22:52:23+00:00,From Carl Schurz Park to John Jay Park & everywhere in between—you’ll be hearing this message. Please keep 6 feet from others while in public places to reduce the spread of the corona virus. Please help US to keep YOU safe! Thank you for your cooperation. ,NYPD19Pct,26
3,2020-03-24 22:10:01+00:00,Dr Seth Manoach & @LaurenStoerger have been working tirelessly with our @nyphospital Lower Manhattan Hospital team to create additional ICU surge capacity. Thank you... and proud to have you as part of our LMH family. #COVID19 #coronavirus #HealthcareHeroes #NYC – at NewYork-Presbyterian-Lower Manhattan Hospital,J_MMejia,6
4,2020-03-24 21:05:14+00:00,"Rush hour on the Westside Highway, just blocks away from Times Square. The emptiness is so loud #coronavirus #COVID19 #NYC",NYorNothing,48
5,2020-03-24 19:43:04+00:00,Well this is a first. Went to my usual Asian supermarket and customers were required to wear a mask and gloves. We lined up outside a few feet apart and they provided the protective gear at the door if you didn't have it like me. The cashiers also had on Tyvek suits #coronavirus – at Jmart 新世界超市,MaiAndy,26
6,2020-03-24 18:41:50+00:00,I got tested for the Coronavirus on Tuesday. My test came back Saturday morning and I am positive for COVID-19/Coronavirus. Yesterday actually was the worst. Thought I’d beaten it. But it came back. It comes in… https://www.instagram.com/p/B-IHdS-JkyF/?igshid=a7j6k84q37i6,chadkimball1,5
7,2020-03-24 17:13:47+00:00,Conspiracy theory: the government cultivated the coronavirus outbreak and mass quarantines so mfs would be home when the census people knock on your door,avaxnj,4
8,2020-03-24 16:28:53+00:00,This is my life as a pregnant woman (in NYC) - and as a @cbsnews correspondent — during the coronavirus. Please tune in to the cbseveningnews tonight and @cbsthismorning tomorrow for our stories on the risks and… https://www.instagram.com/p/B-H4PnnnWUQ/?igshid=3h7c10e62wl,NikkiBattiste,8
9,2020-03-24 15:58:51+00:00,"This public health crisis is unprecedented. Solutions from the past won't work. #coronavirus We need new solutions to meet this moment - and fast: *Double unemployment benefits *Eliminate red tape for quicker access to benefits *2K in people's hands, $500/dependent ",LindseyBoylan,180
10,2020-03-24 15:42:35+00:00,Is this how we will stop the spread of coronavirus? #Bandra #Mumbai #Pali #JanataCurfew #Curfew @bandrainfo @CPMumbaiPolice @MumbaiPolice @MumbaiMirror @PMOIndia,sagaradvani,32
11,2020-03-24 13:48:11+00:00,"Latest: Coronavirus reveals only drastic measure can wrest money from America’s greedy, privileged hoarders. ",Clarknt67,3
12,2020-03-24 12:22:53+00:00,"Senator Rand Paul is a selfish libertarian mofo. He doesn’t think the rules apply to him and he kept his staffers in the dark. If they contracted coronavirus from him, he has blood on his hands. It’s downright criminal. ",RussOnPolitics,30
13,2020-03-24 11:48:08+00:00,The story of Washington state’s coronavirus outbreak tells us how authorities failed us—and what it means now to be alone together. My take: ,michael_hendrix,10
14,2020-03-24 09:25:22+00:00,SO SAD @NYCSchools says #BrooklynDemocracyAcademy #Highschool Principal #DezannRomain has passed away due to complications from #Coronavirus This is her speaking proudly of her #students at graduation in 2018 on @News12BK Latest-&gt; https://www.facebook.com/514700495223015/posts/3432782330081469/ @MarkTreyger718,KatieLusso,10
15,2020-03-24 04:14:04+00:00,i reallllllllly dont fuck wit coronavirus,FanumTV,10
16,2020-03-24 01:44:52+00:00,Read @RonaldBailey at @reason on the best way to fight #coronavirus ,nickgillespie,19
17,2020-03-24 01:42:34+00:00,"Thanks to busytoddler for another good idea. #Rainbow rice — in plastic #Easter #eggs — makes loud, great #maracas. We had fun #dancing with our colorful #instruments. #stayingbusy #projects #corona #coronavirus… https://www.instagram.com/p/B-GS0CSHYCz/?igshid=cbk4p109a3k3",ainsleyearhardt,9
18,2020-03-24 01:12:15+00:00,Trump made clear on Monday that he's willing to ignore the deadliness of the coronavirus if it means he can get businesses open again. ,pbump,24
19,2020-03-24 00:32:58+00:00,"At Ground Zero for coronavirus in the United States... NYC. The kindness, compassion and teamwork I’m seeing going on right now between people is amazing. I only hope it continues long after this crisis is over.",jjcromag,8
20,2020-03-24 23:36:05+00:00,"The Coronavirus Diaries, Day 12: The Illusion of Normality ",BrianKeene,7
21,2020-03-24 23:08:13+00:00,Damn coronavirus outbreak preventing me from touching strangers’ dogs,katehinds,0
22,2020-03-24 22:45:21+00:00,Someone in Kentucky got coronavirus after attending a coronavirus party. Stupidity will kill us all. ,VeganRachel,8
23,2020-03-24 22:39:37+00:00, THANK YOU! Local artist @ScottLoBaido has installed a huge sign across the street from Staten Island University Hospital in Prince’s Bay to show his gratitude for everything being done to combat #coronavirus. ( : @PriolaVictoria) #statenisland,siadvance,9
24,2020-03-24 22:09:28+00:00,"Local Sunset Park Brooklyn musician, played his accordion on his stoop and encouraged people to practice social distancing. Neighbors came out and some watched from their windows smiling and dancing while enjoying music on this sunny day! #Coronavirus #nyc Video Incoming!!! pic.twitter.com/5VkAjscgIn",ScooterCasterNY,10
25,2020-03-24 21:15:24+00:00,Fuck coronavirus,Romudeth,8
26,2020-03-24 20:40:58+00:00,"#TerrenceMcNally was one of the greatest writers of this, or any generation. He captured the joy and pain of humanity with a breathtaking degree of truth. Sigh. Playwright Terrence McNally Dies Of Complications Due To Coronavirus – Deadline ",LarryFlick,9
27,2020-03-24 17:59:08+00:00,Sending my thoughts to the family of Dave Edwards. Such a really good spirit to be around. NYC lost a legend yesterday to the coronavirus. ,IamCW1LL,3
28,2020-03-24 16:10:48+00:00,A reminder of the cash benefits we need for all Americans now. #CancelRent #coronavirus #BailOutPeopleNotCorporations,LindseyBoylan,7
29,2020-03-24 15:37:54+00:00,"It’s 2020, and we’re redefining ‘BRAVE’. The #world has suddenly found itself embracing #superheroes of a different kind. #dontgoVIRAL. #COVID #COVID19 #coronavirus #Covid19Out #CoronavirusUSA #medtwitter #SoMeDocs #twittered #MEDed #Corona",DrCorriel,8
30,2020-03-24 15:25:41+00:00,"“The orange moron” right now, during this coronavirus crisis. ",gntlmnking,19
31,2020-03-24 14:54:03+00:00,"My dad has stage 4 kidney failure. Thinking of him & millions of others. Please do your part and STAY HOME, because he can’t. #StayAtHome #coronavirus ",dana_riccardi,8
32,2020-03-24 14:25:58+00:00,Apparently a symptom of coronavirus is “lack of energy and will to complete minor tasks” and I’m like ok then i was born with coronavirus ???,MelissaAquiles,6
33,2020-03-24 12:48:51+00:00,Some governments or members of governments may be in denial about what must be done to stop #coronavirus but aparrently the criminal gangs in Brazil are not. This is wild. Just wild. ,GSarafan,10
34,2020-03-24 12:28:29+00:00,A sign of the times: Mayor de Blasio just had a remarkably rancor-free interview on Fox & Friends about Coronavirus.,bobhardt,5
35,2020-03-24 11:20:47+00:00,Someone in my apartment building has CoronaVirus We got an email last night. I hope they’re okay but damn... why’d I have to move here right NOW?! ,Swopes,0
36,2020-03-24 11:16:57+00:00,"Good morning! I’m hunkered down in Studio 11B at @wcbs880, with the news you need about the #coronavirus pandemic. Stay healthy and stay safe. ",SteveScottNEWS,3
37,2020-03-24 08:58:44+00:00,"NYC CORONAVIRUS UPDATE: (As of 6pm Monday) 13,119 positive cases of COVID-19. 125-people have died. 3,848 cases in Queens; 2,646 in Manhattan; 3,742 in Brooklyn; 1,999 in the Bronx; 877 in Staten Island. At least 2,213 people hospitalized, 525 in ICU. @NYCMayor @PIX11News",jennbisramtv,12
38,2020-03-24 06:39:58+00:00,"All you need to know about the Coronavirus and the symptoms associated with it. Stay safe, friends...and most importantly, stay home. ",RyanFieldABC,7
39,2020-03-24 02:49:02+00:00,"Great pick, @Maddow, of Dr. @meganranney pushing the http://GetUsPPE.Org she initiated #GetUsPPE for our front line providers Well done, MR! #COVID19 #coronavirus #FlattenTheCurve #StayHome",DPT2Go,8
40,2020-03-24 02:36:17+00:00,Reminiscing about that last time we went out for drinks before NYC went on “pause.” sebbie416 #NYC #Tikibar #UWS #nyonpause #nyconpause #coronavirus #latergram… https://www.instagram.com/p/B-GY9bbFT_w/?igshid=14cnj2mi1a1ng,SeraLysMcArthur,0
41,2020-03-24 02:34:28+00:00,"A glimpse of Downtown Brooklyn, looking at one of the busiest streets in the city. Completely empty. Its only 10 PM. The city that never sleeps is riding out the storm at home, worried about the days ahead. #coronavirus #COVID19",Istanbultelaviv,4
42,2020-03-24 02:07:08+00:00,". @netflix convinced me to watch #CenterStage, a movie I own &amp; have seen so many times. I even own the soundtrack!Guess who started crying seeing the ballet student come up off the 1 train at @LincolnCenter? I live blocks away &amp; I feel like it’s an ocean away! FU #coronavirus ",CurlySueChick19,0
43,2020-03-24 02:04:13+00:00,"If you’ve ever blacked out on Four Lokos, you are 100% Immune to the corona virus",pericopapiii,3
44,2020-03-24 01:50:34+00:00,The Coronavirus Bailout Stalled. And It’s Mitch McConnell’s Fault. ,EddieArcia,0
45,2020-03-24 01:33:27+00:00,"Terrifying though the coronavirus may be, it can be turned back. China, South Korea, Singapore and Taiwan have demonstrated that, with furious efforts, the contagion can be brought to heel. ",scottsherratt,0
46,2020-03-24 01:33:20+00:00,They really locked down hudson county correctional cause two people tested positive for the coronavirus.... what in the fuck,sharleneisabel_,0
47,2020-03-24 01:31:49+00:00,The Lone Street Performer in Times Square. #coronavirus #COVID19 #newyorklockdown – at Times Square,JoeFloccari,3
48,2020-03-24 01:30:33+00:00,"I stand with @AFGENational, @NationalNurses and all medical professionals providing services at @DeptVetAffairs hospitals &amp; clinics! @SecWilkie must do everything he can to protect #veterans &amp; staff from the #coronavirus not only here in #NYC but nationwide! @unionveterans",NYMetroVets,1
49,2020-03-24 01:30:17+00:00,"The family drama between @NYGovCuomo and @ChrisCuomo is so obscenely inappropriate and frankly offense given the power of attention and influence that they hold amid the #coronavirus pandemic. @CNN isn’t the medium; sit down together and talk, but first, do your jobs.",Jawanza,2
